id,Name,Barcode,Manufactorer,Amount,GS1 Form,Food-Grade,Material,Colour
3406,Røget svinemørbrad,5712873615476,Princip,180 g,sleeve,true,plastic,other-colours
3408,Koldrøget laks i skiver,5701785180189,Princip,100 g,sleeve,true,plastic,other-colours
3409,Leerdammer i skiver mild 45+,5710405310240,Leerdammer,160 g,tray,true,plastic,clear
3410,Lufttørret italiensk skinke og salami i skiver,5712874963286,Princip,200 g,tray,true,plastic,clear
3413,Kryddersild i fileter,5709345005118,Salling,580 g,jar,true,glass,clear
3416,Spegepølse m. jalapeños stærk,5703603108924,Slagter Lampe,300 g,sleeve,true,plastic,clear
3417,Snacksalami m. jalapeño,5707196235326,Gøl,80 g,tray,true,plastic,clear
3425,Gouda m. oliven og tomat 50+,8711842182480,Landana,200 g,sleeve,true,plastic,clear
3428,Saltet smør,5740900403536,Lurpak,200 g,sleeve,true,plastic,other-colours
3429,Cheddar 40+,5000246727773,Cheasy,300 g,sleeve,true,plastic,other-colours
3430,Emmentaler 45+,5710405310684,Jarlsberg,500 g,sleeve,true,plastic,clear
3432,Skæreost ekstralagret 45+,5760466999762,Riberhus,585 g,sleeve,true,plastic,other-colours
3433,Marinerede og krydrede sild i fileter,5701263908106,Princip,800 g,jar,true,glass,clear
3434,Veggie Deller,5707196282313,Den Grønne Slagter,"0,2 kg",tray,true,plastic,clear
3435,Middagsfrikadeller,5707196280333,Tulip,200 g,tray,true,plastic,clear
3436,Røget hellefisk,5740301183556,Salling,140 g,sleeve,true,plastic,other-colours
3439,Brie,5712870086996,Wernersson,500 g,sleeve,true,plastic,other-colours
3444,Frugtsalat,5704000476340,K-Salat,150 g,tray,true,plastic,clear
3445,Fyldte røde peberfrugter m. paprikaost,5902973788372,Salling,130 g,cup-tub,true,plastic,clear
3446,Spegepølse,5705333050481,Carl Vollstedts Eftf.,600 g,sleeve,true,plastic,clear
3448,Skæreost mellemlagret 45+,5711953048883,Castello,650 g,sleeve,true,plastic,clear
3449,Dildsild i store fileter,5701263908137,Princip,800 g,jar,true,glass,clear
3452,"Wiener inspireret iskaffe 0,9% fedt laktosefri",5710326018058,Geia Food,250 ml,gable-top,true,fibre-based,other-colours
3453,Blandede hvid- og blåskimmeloste 65+,5711953120527,Castello,100 g,box,false,fibre-based,other-colours
3454,Brie Gourmet 60+,3228024170043,Président,200 g,sleeve,true,plastic,other-colours
3455,Kartoffelbåde m. krydderier,8711118031344,Peka,500 g,tray,true,metal,other-colours
3456,Marinerede sild i fileter,5711044612474,Budget,600 g,jar,true,glass,clear
3457,"Yoghurt naturel 0,5% fedt laktosefri øko",5701852259404,Naturmælk,1.000 g,gable-top,true,fibre-based,other-colours
3458,Engelsk inspireret bacon i skiver øko,5712874822750,Salling ØKO,100 g,tray,true,plastic,clear
3459,Boller i karry,5712874027476,Salling,950 g,jar,true,glass,clear
3460,Røget mørbrad i skiver,5701483192118,Princip,80 g,sleeve,true,plastic,clear
3463,Fiskefrikadeller m. mexikrydderi glutenfri,5701263909738,Levevis,130 g,tray,true,plastic,clear
3464,Belgisk Hvidløgspaté,5410321600271,Sanpareil,"0,28 kg",sleeve,true,plastic,other-colours
3465,Rygeost 1 % fedt øko,5701924350107,Løgismose,170 g,tube,true,plastic,clear
3466,Filino spegepølse m. krydderurter øko,5706549501132,Aalbæk Specialiteter,200 g,sleeve,true,plastic,other-colours
3467,Tørret Ibérico skinke i skiver,5711044219666,Princip,70 g,tray,true,plastic,clear
3469,Sild i bidder m. creme fraiche og purløg,5705550314618,Glyngøre,450 g,jar,true,glass,clear
3471,Havredrik m. kakaosmag øko,5701043001287,Salling Veggie,1 l,gable-top,true,fibre-based,other-colours
3472,"Wiener inspireret iskaffe 0,9% fedt laktosefri",5710326017792,Geia Food,1 l,gable-top,true,fibre-based,other-colours
3473,Karrysild i bidder,5709345005033,Salling,240 g,jar,true,glass,clear
3474,Remoulade øko,5704000484352,K-Salat,200 g,bag,true,plastic,other-colours
3477,Oliven m. solsikkeolie,5712873746170,Princip,120 g,jar,true,plastic,clear
3478,Hamburgerryg i skiver,5701483191937,Princip,90 g,sleeve,true,plastic,clear
3480,Chorizo i skiver glutenfri,8410783342549,Noel,90 g,tray,true,plastic,clear
3481,Grønne oliven m. hvidløgsmarinade,5712873131747,Salling,150 g,cup-tub,true,plastic,clear
3486,Gudbrandsdalen Myseost,7038010028830,Tine,"0,5 kg",sleeve,true,plastic,other-colours
3489,Hvidløgsspegepølse øko,5712874587659,Salling ØKO,200 g,sleeve,true,plastic,other-colours
3494,Skinkesalat,5701150000562,Princip,175 g,tray,true,plastic,clear
3496,Skaldyrsdressing,5702040890157,Bähncke,275 g,bottle,true,plastic,clear
3497,Gouda m. brændenælde,7331494127847,Wernersson,260 g,sleeve,true,plastic,clear
3499,Japanske stegte ris,5712874230159,Salling NU,800 g,tray,true,plastic,clear
3500,Fast modnet ost lagret 3 mdr 28% fedt,5900857004846,Cheesemaker’s Treasures,190 g,tray,true,plastic,clear
3501,Medister m. bacon,5707196255126,Slagtermesteren,1.300 g,tray,true,plastic,black
3503,Sennepssild i bidder,5709345003138,Lykkeberg,350 g,jar,true,glass,clear
3505,Ost i skiver mellemlagret m. kommen 45+,5711953052064,Salling,300 g,tray,true,plastic,clear
3506,Grønlandske rejer i lage XL,5740301017257,Royal Greenland,530 g,cup-tub,true,plastic,clear
3509,Muhammara dip,5712873745937,Salling,150 g,cup-tub,true,plastic,clear
3512,Smør m. havsalt,3155251210283,Président,250 g,tray,true,plastic,other-colours
3516,Ålerøget spegepølse,5705333050849,Carl Vollstedts Eftf.,550 g,sleeve,true,plastic,clear
3519,Snacksalami,5707196253795,Gøl,150 g,tray,true,plastic,clear
3520,Gravad filet i skiver m. dildkant og dilddressing,5701483192095,Princip,110 g,sleeve,true,plastic,other-colours
3521,Hotdogpølser 80% kød,5707196254594,Gøl,1.210 g,sleeve,true,plastic,clear
3522,Salatost i tern m. hvidløg og persille 39% fedt,5701638141794,Taverna,100 g,tray,true,plastic,clear
3523,Milkshake m. jordbærsmag,5710405313470,Arla,200 ml,cup-tub,true,plastic,other-colours
3524,Røget laks,5712874959340,Budget,100 g,tray,true,plastic,other-colours
3525,"Risdessert m, jordbærsauce laktosefri",5712874965037,RisiFrutti,165 g,cup-tub,true,plastic,other-colours
3528,Fyldte røde peberfrugter m. flødeost,5902973788143,Salling,130 g,tray,true,plastic,clear
3531,Pizza m. pepperoni,8410762872081,Casa Tarradellas,400 g,tray,true,plastic,other-colours
3532,Kalkunbryst i skiver,4005097700945,Vores,80 g,tray,true,plastic,clear
3533,Grillede stykker,7340024185387,Hälsans Kök,"0,175 kg",tray,true,plastic,other-colours
3534,"Pølser m. røget paprika, chipotle chili og hvidløg 90% kød",5704000466198,Langelænder,300 g,bag,true,plastic,other-colours
3538,Oksepølser,5707196295016,GØL,"0,275 kg",bag,true,plastic,other-colours
3539,Havarti i skiver 45+ øko,5707673106897,Salling ØKO,200 g,tray,true,plastic,clear
3540,Cookiedej m. triple chokolade,5707490011138,Tim's,300 g,box,false,fibre-based,other-colours
3544,Jydegrever,5701134489918,Ok Snacks A/S,"0,1 kg",bag,true,plastic,other-colours
3545,Pasatsauce m. svampe og trøffel,5712871156292,Princip,150 g,cup-tub,true,plastic,clear
3548,Mælkesnack,9120025839957,Milka,128 g,box,false,fibre-based,other-colours
3549,Røget rullepølse i skiver,5701483191975,Princip,90 g,sleeve,true,plastic,clear
3551,Gouda 48+ øko,5711953102325,Riberhus,350 g,sleeve,true,plastic,other-colours
3552,Blåskimmelost 60+,7331494237799,Wernersson,175 g,tray,true,plastic,black
3553,Lufttørret italiensk svinefilet i skiver,5711044222833,Princip,100 g,tray,true,plastic,clear
3556,Pappardelle,5712874574871,Princip,250 g,bag,true,plastic,clear
3557,Fast ost m. umami lagret 48+ øko,5707673100468,Them,225 g,sleeve,true,plastic,clear
3562,Gouda 48+ øko,5711953102349,Riberhus,350 g,sleeve,true,plastic,other-colours
3564,Skæreost lagret 45+,5703985022009,Mammen,500 g,sleeve,true,plastic,other-colours
3566,Tarteletfyld,5712874673093,Salling,950 g,jar,true,glass,clear
3567,Serranoruller m. manchego,5712873641215,Salling,6 stk,tray,true,plastic,clear
3569,Emmentaler 29% fedt øko,5712873693467,Salling ØKO,200 g,sleeve,true,plastic,other-colours
3571,Kryddersild i fileter,5701063906005,Lykkeberg,800 g,cup-tub,true,plastic,other-colours
3574,Prima Donna lagret 45+ øko,8711842265091,Prima Donna,"0,220 kg",sleeve,true,plastic,clear
3575,Revet vegansk 12% fedt,3073781155556,Nurishh,150 g,bag,true,plastic,other-colours
3578,Frugtsalat,5704000476210,Graasten,250 g,cup-tub,true,plastic,clear
3580,Gedeost naturel 19% fedt,3523230038751,Soignon,125 g,tray,true,plastic,clear
3583,Halloumi grillost naturel 40% fedt,5711953136405,Karolines Køkken,200 g,sleeve,true,plastic,other-colours
3584,Bami goreng,5712874230173,Salling NU,800 g,tray,true,plastic,clear
3585,Cocio Orange,5730800724251,Cocio,600 ml,bottle,true,glass,clear
3586,"Triple espresso 3,3% fedt",5711953124860,Starbucks,300 ml,can,true,metal,other-colours
3587,Rucolapesto,5712873542840,Salling,220 g,cup-tub,true,plastic,clear
3589,Gnocchi m. ricotta og pesto,5712872592921,Princip,400 g,sleeve,true,plastic,clear
3590,Gulerodstortillas,8719689820268,No Fairytales,5 stk,sleeve,true,plastic,other-colours
3592,Samsøost mellemlagret 45+ øko,5703985051191,Mammen,500 g,sleeve,true,plastic,clear
3594,Rejesalat,5704068010272,K-salat,"0,15 kg",tray,true,plastic,clear
3596,Plantebaseret drik,5712874956875,Alpro,1 l,gable-top,true,fibre-based,other-colours
3597,Æg L/XL øko,5701607583013,Dava,6 stk,tray,true,fibre-based,other-colours
3598,Salami øko,5704080958262,Aalbæk Specialiteter,200 g,sleeve,true,plastic,other-colours
3599,Grillpølser m. ost og bacon,5704000466174,Langelænder,360 g,bag,true,plastic,other-colours
3600,Lufttørret spansk Fuet pølse stykker,5712872004868,Vores,100 g,tray,true,plastic,clear
3602,Spicy veggiesalat,5704000483751,K-Salat,175 g,tray,true,plastic,clear
3603,Ost i skiver 45+,5900857011080,Cheesemakers Treasures,200 g,tray,true,plastic,clear
3604,Cookiedej m. havregryn og mørk chokolade,5707490011152,Tim's,300 g,box,false,fibre-based,other-colours
3607,Tørret fransk salami i skiver,5712872741183,Salling,10 stk,tray,true,plastic,clear
3608,One Chokolademælk,5730800523625,Cocio,"0,9 liter",bottle,true,glass,clear
3610,Bearnaisesauce m. chili,7350042721771,Eriks,450 ml,cup-tub,true,plastic,clear
3612,Boller i karry,5712874967123,De danske familiegårde,715 g,jar,true,glass,clear
3614,Tapaspølse m. emmentaler,5704080958972,Aalbæk,200 g,sleeve,true,plastic,other-colours
3616,Duo oliven og fuetpølse m. hvidløg,5712874188115,Salling,95 g,tray,true,plastic,clear
3617,Skæreost mellemlagret 20+,5707673105180,Them,500 g,sleeve,true,plastic,other-colours
3619,Bearnaisesauce m. krydderier,5710405312282,Eriks,230 ml,cup-tub,true,plastic,clear
3621,Spinat & osteburger,7340024184434,Hälsans Kök,"0,18 kg",tray,true,plastic,other-colours
3622,Skæreost lagret 45+,5711953015380,Riberhus,584 g,sleeve,true,plastic,clear
3625,Flødeost naturel fedtreduceret 11% fedt,7310700443773,Philadelphia,300 g,tray,true,plastic,other-colours
3632,Iskaffe m. havre vegansk,5710326017983,Geia Food,250 ml,gable-top,true,fibre-based,other-colours
3633,Salami i skiver m. krydderier,5704080958774,Aalbæk,60 g,tray,true,plastic,white
3634,Oksekødsboller m. tomatsauce,5712874030100,Salling,950 g,jar,true,glass,clear
3635,Organic Grate Me,5701977000837,Naturli',"0,25 kg",brick,true,fibre-based,other-colours
3637,Pølser m. ost 58% kød,5704000466433,Langelænder,1.350 g,bag,true,plastic,clear
3638,Gruyére 51+,7610563226378,Le Superbe,170 g,sleeve,true,plastic,other-colours
3639,Plantebaseret schnitzel m. ost,7340024185516,Hälsans Kök,180 g,tray,true,plastic,other-colours
3640,"Tørret Ibérico skinke, chorizo og svinekam i skiver",5712871764114,Princip,100 g,tray,true,plastic,clear
3641,Skæreost kraftfuld lagret 45+,5711953048906,Castello,600 g,sleeve,true,plastic,clear
3642,Flødeost m. hvidløg 32% fedt øko,5740200023564,Castello,150 g,jar,true,glass,clear
3644,Tarteletfyld,5712874967161,De danske familiegårde,715 g,cup-tub,true,glass,clear
3645,Vagtelæg,5701607585291,Dava,12 stk,box,true,plastic,clear
3652,Skæreost mellemlagret 45+ øko,5707673102028,Them,425 g,sleeve,true,plastic,clear
3653,Sorte tangperler,5710405311773,Cavi-Art,100 g,jar,true,glass,clear
3660,Sojadrik m. chokoladesmag,5411188130055,Alpro,1.045 g,gable-top,true,fibre-based,other-colours
3661,Gnocchi m. tomat og mozzarella,5712873693207,Princip,400 g,box,false,fibre-based,other-colours
3662,Frankfurtere 80% kød,5707196254624,Gøl,1.375 g,bag,true,plastic,clear
3664,Falafler vegansk,7340024184243,Hälsans Kök,190 g,tray,true,plastic,other-colours
3665,Parmigiano Reggiano lagret 36 mdr 32+,5701012940487,Princip,200 g,sleeve,true,plastic,other-colours
3666,Ost i skiver mellemlagret 45+,5900857011110,Cheesemakers Treasures,200 g,tray,true,plastic,clear
3670,Krydderurtesauce,5704000485007,Jensens Køkken,350 ml,bottle,true,plastic,clear
3671,Skæreost 45+ øko,5707673105418,Deli,500 g,sleeve,true,plastic,other-colours
3672,Æg M/L øko,5701607589466,Dava,8 stk,tray,false,fibre-based,other-colours
3673,Marinerede sild i fileter,5710405311728,Lykkeberg,800 g,bucket,true,plastic,other-colours
3675,Grana Padano 32+,8002710412274,Zanetti,750 g,sleeve,true,plastic,other-colours
3676,Hummus m. jalapenos,5712874627997,Salling,175 g,cup-tub,true,plastic,clear
3680,Dessertost kræmet lagret 54+ øko,5707673100475,Them,225 g,sleeve,true,plastic,other-colours
3682,"Chorizoruller m. ko-, gede- og fåremælksost",5712873636099,Salling,6 stk,tray,true,plastic,clear
3684,Frankfurtere m. karry og chili,5704000466396,Langelænder,1.525 g,sleeve,true,plastic,clear
3685,Jalapeños m. flødeost,5902973788204,Salling,130 g,cup-tub,true,plastic,clear
3688,Chorizo i skiver glutenfri laktosefri,8410783331574,XXL,250 g,tray,true,plastic,clear
3689,Cocio,5730800923104,Cocio,250 ml,can,true,metal,other-colours
3693,Grillpølser 74% kød,5707196296945,Steff Houlberg,900 g,sleeve,true,plastic,clear
3694,Havre m. kakao- og karamelsmag,6430015533660,Fazer,1 l,gable-top,true,fibre-based,other-colours
3696,Okse- og svinespegepølse,5705333050719,Delika,400 g,sleeve,true,plastic,clear
3699,Iskaffe m. havre vegansk,5710326017969,Geia Food,1 l,gable-top,true,fibre-based,other-colours
3701,Emmentaler 45+,3228021190228,Président,180 g,tray,true,plastic,clear
3702,Gouda 48%,7331494238277,Wernersson,710 g,sleeve,true,plastic,clear
3703,Roquefort,7331494127854,Wernersson,100 g,tray,true,plastic,black
3707,Frankfurtere 80% kød,5704000466068,Langelænder,1.680 g,bag,true,plastic,clear
3709,Røde tangperler,5710405311681,Cavi-Art,100 g,jar,true,glass,clear
3711,Brændevinssild i fileter,5701012921042,Princip,800 g,jar,true,glass,clear
3712,Leerdammer i skiver 45+,5710405310462,Leerdammer,150 g,tray,true,plastic,clear
3713,Prima Donna ekstra lagret 45+,8715009249672,Prima Donna,275 g,sleeve,true,plastic,clear
3714,Yoghurt m. havre og mango,4016241031259,Arla,750 g,gable-top,true,fibre-based,other-colours
3715,Tofu øko,5701058012568,URTEKRAM,270 g,sleeve,true,plastic,other-colours
3716,Salami i skiver m. krydderier,5704080958781,Aalbæk,60 g,tray,true,plastic,clear
3719,Fast ost modnet mindst 6 mdr 45+,5703985053324,Mammen,"0,207 kg",sleeve,true,plastic,other-colours
3722,Comté,3228022170175,Président,"0,22 kg",sleeve,true,plastic,other-colours
3723,Skaldyrssalat,5704068010593,K-Salat,150 g,tray,true,plastic,clear
3725,"Caffe latte 2,6% fedt",4100290024734,Starbucks,750 ml,gable-top,true,fibre-based,other-colours
3726,"Yoghurt m. jordbær 1,4% fedt",4016241031242,Arla,750 g,gable-top,true,fibre-based,other-colours
3727,Emmentaler 17% fedt,3222110032390,Deli'Cheese,150 g,box,false,fibre-based,other-colours
3728,Dildsild i fileter,5709345005040,Salling,580 g,jar,true,glass,clear
3731,Grønlandske rejer,5701338914605,Salling,840 g,cup-tub,true,plastic,clear
3733,Salatost i tern m. chili 41% fedt,5701638118208,Taverna,100 g,tray,true,plastic,clear
3735,Blåskimmelost 70+,5703985053034,Mammen,150 g,sleeve,true,plastic,other-colours
3736,Proteindrik m. jordbærsmag,5701607585314,White Protein,220 ml,bottle,true,plastic,clear
3737,Brunchpølser m. krydderurter 94% kød,5704080959153,Aalbæk,280 g,bag,true,plastic,clear
3741,Tofu m. hvidløg og basilikum,5701058012803,URTEKRAM,270 g,sleeve,true,plastic,other-colours
3745,"Caffe latte 3,1% fedt",5710405313678,Starbucks,220 ml,cup-tub,true,fibre-based,other-colours
3747,Cheddar Mexicana,7331494127878,Wernersson's,"0,13 kg",sleeve,true,plastic,clear
3752,Røget og lufttørret okse af yderlår i skiver,5704080958941,Aalbæk,60 g,tray,true,plastic,clear
3753,Vegansk pålægspølse m. pikant,5600752728280,Vegin,200 g,sleeve,true,plastic,other-colours
3754,Fast ost m. krystaller lagret 48+ øko,5707673104718,Them,225 g,sleeve,true,plastic,other-colours
3756,"Pastasalat m. tomatpesto, grønkål og salatost",5712870883700,Deli,350 g,tray,true,plastic,clear
3758,Røget laks,5701785280919,Princip,300 g,sleeve,true,plastic,other-colours
3762,Snacksalami stærk,5707196253801,Gøl,150 g,tray,true,plastic,clear
3765,Kartoffelsalat m. sennep,5701150000814,Flensted,800 g,tray,true,plastic,clear
3766,Lufttørret Ibérico chorizo m. paprika i skiver,5712871763377,Princip,70 g,tray,true,plastic,clear
3767,Kartoffelsalat m. dild og purløg,5704000496188,Graasten,400 g,tray,true,plastic,clear
3770,Laksewraps m. flødeost,5712875097713,Salling,100 g,cup-tub,true,plastic,clear
3772,Semicurado,5712874925789,Salling,1 stk,sleeve,true,plastic,other-colours
3774,Schlagcreme 14% fedt vegansk,4260024180089,Schlagfix,200 ml,brick,true,fibre-based,other-colours
3775,Pølser m. cheddar og krydderier,5703603109457,Slagter Lampe,1.360 g,sleeve,true,plastic,clear
3776,Bearnaisesauce,5704000488862,Graasten,300 g,cup-tub,true,plastic,clear
3777,Cremet soja m. jordbær,5411188128649,Alpro,400 g,cup-tub,true,plastic,other-colours
3779,Fyldte røde peberfrugter m. ostefyld,5710908159391,Deli Drengene,270 g,jar,true,glass,clear
3781,Mørbrad m. krydderier og smør,250924,Godt Begyndt,900 g,tray,true,metal,other-colours
3782,Minipizzadej,8719189108514,Danerolles,330 g,can,true,metal,other-colours
3784,Jarlsberg i skiver 45+,4004164009431,Jarlsberg,150 g,tray,true,plastic,clear
3785,Løgsild i store fileter,5701263908205,Princip,800 g,jar,true,glass,clear
3787,Grove grillpølser m. barbecue krydderier,5704000493576,Langelænder,300 g,bag,true,plastic,other-colours
3788,Hamburgerryg i skiver,5712874900823,Salling,90 g,tray,true,plastic,clear
3789,Kyllingebryst i skiver øko,5789000097863,De Danske Familiegårde,80 g,tray,true,plastic,clear
3793,Salami 38% fedt øko,5704080958842,Aalbæk,200 g,sleeve,true,plastic,clear
3797,BBQ frankfurter,5707196193312,STEFF HOULBERG,450 g,bag,true,plastic,other-colours
3802,Grillpølser m. mild chili,5707196292596,Steff Houlberg,350 g,bag,true,plastic,other-colours
3804,Havredrik m. chokolade- og karamelsmag,6430015533226,Fazer,250 ml,gable-top,true,fibre-based,other-colours
3806,Gryderet m. sorte bønner og chilipulver vegansk,5712874786915,Salling,950 g,jar,true,glass,clear
